,pcv,user_fei,protocol_equity,valid,cr,eth_usd
14330539,675591614.1702299,337685188.2902277,337906425.88000226,True,2.0006551592946513,2661.52040345
14331890,673490497.3967221,337747817.03431654,335742680.3624055,True,1.9940632135256486,2648.20475001
14333240,666918844.5006893,337943967.51770765,328974876.9829815,True,1.9734598294486316,2607.79
14334591,672445257.1750653,337776671.8257632,334668585.3493021,True,1.9907983980668018,2641.78413811
14335941,670376700.5254558,337850087.31771016,332526613.2077457,True,1.9842430879558768,2628.63465838
14337292,651377797.9064542,338445252.3003925,312932545.60606164,True,1.924617921152912,2515.46
14338642,652866031.7394047,338382071.53147125,314483960.20793355,True,1.9293753619529006,2524.24543809
14339993,662266990.0205104,338091920.5336706,324175069.48683983,True,1.9588370789078209,2578.76644321
14341343,654918228.8061537,338339247.4821462,316578981.32400745,True,1.9356850666303884,2535.49655774
14342694,650637011.7567745,338407556.23576313,312229455.52101135,True,1.9226432736729027,2506.77614592
14344044,659050705.7432772,338182526.5872199,320868179.15605736,True,1.9488017680691818,2557.95931557
14345395,661310901.4931918,338119202.0548774,323191699.4383145,True,1.955851360922885,2570.93158957
14346745,661774293.3509221,338078131.87848043,323696161.47244173,True,1.9574596253057615,2575.43456568
14348096,659924300.6319195,338127605.5774688,321796695.0544507,True,1.9517019307100718,2564.81986088
14349446,661838918.9117934,338080235.5011261,323758683.4106672,True,1.9576385999931925,2575.79513825
14350797,684674043.2070291,337397112.65023005,347276930.55679905,True,2.0292824613375133,2714.64484343
14352147,690925069.0156718,337166459.13556117,353758609.88011074,True,2.0492105614155367,2754.33566071
14353497,690797319.4074441,337180407.9797616,353616911.42768246,True,2.048746911323826,2753.06
14354848,682072045.5260502,337407485.9488384,344664559.5772118,True,2.02150833615314,2702.48
14356198,683279503.5796756,337379157.1501752,345900346.42950046,True,2.0252570115809854,2710.92313643
14357549,662249240.9938072,337992611.29586065,324256629.6979465,True,1.9593601127987665,2582.30742207
14358899,664466380.6581099,337936317.0808492,326530063.5772607,True,1.966247328484498,2595.33049923
14360250,665513667.3097466,337921405.71902764,327592261.59071887,True,1.9694332943888821,2601.24606642
14361600,667779104.0725445,337852962.02490383,329926142.0476406,True,1.9765376632196614,2616.28515691
14362951,656627352.6339579,338169170.89421326,318458181.7397446,True,1.9417126371917721,2551.34414516
14364301,666075706.1597302,337899985.09772134,328175721.0620089,True,1.971221472433921,2606.19517685
14365652,675398009.6471599,337613432.58141816,337784577.0657418,True,2.000506924392833,2663.41749112
14367002,659617592.7569278,338119390.985726,321498201.7712018,True,1.9508422478637855,2567.24244481
14368353,661905775.0524751,338061249.39496493,323844525.65751016,True,1.9579463077684924,2578.51
14369703,663595017.9471477,338012604.1416175,325582413.80553025,True,1.963225660274848,2588.62907959
14371054,662895299.111833,338031807.6694845,324863491.4423485,True,1.9610441504960043,2584.56
14372404,662731621.7227861,337546655.3162497,325184966.4065364,True,1.9633778361745826,2586.49648932
14373755,661964451.9356712,337554274.4308391,324410177.5048321,True,1.9610607895628942,2585.02
14375105,660328935.7808857,337602253.59968853,322726682.1811972,True,1.9559375825845935,2575.2504563
14376455,662598712.2101897,337533951.8358993,325064760.37429035,True,1.9630579638173078,2588.90420067
14377806,660537262.203081,337596074.247935,322941187.9551459,True,1.956590471836985,2576.20735696
14379156,661513842.3580213,337574704.309744,323939138.0482772,True,1.959607262963177,2580.44493664
14380507,657397555.3720373,337694181.1546263,319703374.217411,True,1.9467245574806706,2556.33440576
14381857,652519839.8237495,337826861.0072084,314692978.8165411,True,1.931521483751484,2527.35442782
14383208,659437067.9167948,337633155.94231373,321803911.97448105,True,1.9531170334155892,2567.8509824
14384558,663361686.7706592,337501831.5077006,325859855.2629587,True,1.9655054427623857,2591.33
14385909,660007857.3568821,337574562.64580786,322433294.71107435,True,1.9551468931306288,2573.22382115
14387259,653684986.7660074,337784095.5601216,315900891.2058859,True,1.9352154093639355,2533.50230559
14388610,658104263.64758,337637725.9288261,320466537.71875405,True,1.9491431588018342,2561.26
14389960,652983952.2173505,337776224.89644295,315207727.3209075,True,1.933185061848404,2528.79866822
14391311,655759240.3969946,337610089.0387116,318149151.3582829,True,1.942356765060427,2545.99
14392661,663052065.7765548,337405286.13839054,325646779.63816434,True,1.9651502007132058,2591.47751565
14394012,668299454.5941392,337246468.6290547,331052985.96508443,True,1.9816351445008529,2624.39869127
14395362,667473191.772364,337264797.47417307,330208394.2981909,True,1.9790775579638653,2618.97
14396713,677330194.7430475,336962340.45701784,340367854.2860297,True,2.010106511678406,2678.0
14398063,677782442.4657623,336527365.21852845,341255077.24723387,True,2.014048521806348,2685.57810612
14399414,676092248.6889005,336578133.5539236,339514115.1349769,True,2.0087230312618716,2674.15845222
14400764,691996758.207955,336101666.4145062,355895091.79344887,True,2.0588911848908595,2770.69257718
14402114,691538797.594021,336109578.53495556,355429219.05906546,True,2.0574801843146537,2767.36
14403465,689612665.1649336,336164320.8054896,353448344.35944396,True,2.0514154015885437,2755.7169785
14404815,697179728.8850638,335923277.31093293,361256451.5741307,True,2.075413572009627,2801.44056554
14406166,698615984.1439599,335871562.16982657,362744421.97413325,True,2.0800093334210863,2810.68460899
14407516,692897283.1971014,336033213.4003877,356864069.79671353,True,2.0619904686966337,2776.87873614
14408867,697510065.3151453,335907719.7551989,361602345.55994636,True,2.0764931089510923,2804.1199254
14410217,694795731.555859,336007443.740424,358788287.8154351,True,2.067798629165519,2788.7626034
14411568,712337119.9569147,335495102.57758164,376842017.3793331,True,2.123241485446692,2894.6884109
14412918,722025104.1256635,335201893.18802047,386823210.93764305,True,2.1540006748132154,2955.5614146
14414269,723136288.0318804,335172242.68971616,387964045.34216416,True,2.1575064874966983,2961.7460564
14415619,719033026.8230406,335283296.33559346,383749730.48744714,True,2.14455367947511,2937.76295831
14416970,722841832.0740418,335175807.30503863,387666024.7690032,True,2.1566050303153115,2960.39
14418320,723333975.1723493,335156771.1297774,388177204.0425719,True,2.1581959174927854,2964.31197147
14419671,717781567.1342964,335328763.7918054,382452803.3424911,True,2.1405308599769968,2928.71066776
14421021,719185880.6169602,335287856.2727636,383898024.3441967,True,2.1449804016519094,2937.09
14422372,717584612.2105896,335310962.1830584,382273650.0275312,True,2.140057120526928,2928.26708783
14423722,709477451.8641644,335536798.5071044,373940653.35706,True,2.1144549719161203,2880.3521719
14425072,703013031.5633144,335712846.05400866,367300185.5093059,True,2.0940903508059843,2840.69
14426423,706630911.3219224,335625288.654239,371005622.6676835,True,2.105416174553799,2860.90506471
14427773,704194796.6793278,335688531.3586701,368506265.3206577,True,2.097762452083664,2847.54754524
14429124,713709389.2117403,335412833.02028835,378296556.191452,True,2.127853555229265,2903.75
14430474,716364979.9895376,335333108.76231563,381031871.2272219,True,2.1362787069656686,2922.01061868
14431825,714354830.123172,335397825.1967038,378957004.9264682,True,2.1298731728633538,2910.01101075
14433175,713067508.4716347,335359052.2595895,377708456.21204513,True,2.1262807837364552,2902.88327882
14434526,726136774.486747,334982114.2506677,391154660.2360793,True,2.1676881946699327,2982.96636839
14435876,730956717.9233084,333684536.21430093,397272181.7090074,True,2.1905621585468644,3018.92059204
14437227,729308442.2653791,333722880.3258182,395585561.93956083,True,2.1853714122128673,3008.29
14438577,728642920.9092118,333728229.800174,394914691.10903776,True,2.183342180388816,3005.08794657
14439928,725846593.7459198,333871506.0748505,391975087.6710692,True,2.174029770552485,2987.91342977
14441278,720961927.0961258,334016841.5996475,386945085.4964784,True,2.1584598059288,2957.52691214
14442629,719804166.61096,334082962.5965935,385721204.01436657,True,2.1545671201441254,2948.10674401
14443979,727219533.8725771,333797679.6151873,393421854.2573899,True,2.178623694181874,2995.54142858
14445330,728178502.8045827,333263501.10669035,394915001.6978924,True,2.1849932572468087,3002.11930229
14446680,731257792.874609,332513573.2924255,398744219.5821835,True,2.1991817826681985,3027.52069316
14448030,734702546.0330291,331912965.5976813,402789580.43534786,True,2.2135397594668764,3049.83449314
14449381,730485297.4183263,332008739.2368221,398476558.1815041,True,2.2001990040908845,3024.98325311
14450731,742091943.0044341,330032225.837282,412059717.1671521,True,2.2485438842275745,3105.71403115
14452082,742537312.4392747,330020391.9231358,412516920.51613885,True,2.24997403376279,3108.11156378
14453432,747314975.028232,329745164.84687835,417569810.1813535,True,2.266340964772775,3137.4599
14454783,739323668.2710363,321899899.78766346,417423768.48337287,True,2.296750228125949,3136.7296088
14456133,744128182.4450867,319679096.0054974,424449086.4395894,True,2.3277348808327782,3179.62
14457484,728880356.1941552,316344747.30634695,412535608.8878082,True,2.3040697289919296,3109.585
14458834,726018833.3178804,316425950.4039745,409592882.913906,True,2.2944351826738205,3092.24
14460185,731534544.3331088,316269291.5087748,415265252.824334,True,2.3130116137526193,3125.97981726
14461535,731042139.8106577,316168325.9167387,414873813.89391905,True,2.312192841237278,3123.00698748
14462886,730815131.7654184,316181086.07882524,414634045.6865933,True,2.311381559310677,3121.24
14464236,733788232.1207305,315580267.12888706,418207964.99184346,True,2.3252031528987898,3143.41606732
14465587,737585027.5603498,315475812.86502016,422109214.69532955,True,2.3380081688732623,3165.63035323
14466937,735097944.7013513,315541226.0753204,419556718.6260309,True,2.3296415300290483,3151.17
14468288,734063305.1755859,315569481.03812975,418493824.13745606,True,2.3261542997147124,3144.30125812
14469638,739851755.1557808,315369158.8473043,424482596.30847657,True,2.345986392137992,3181.29
14470988,753868159.0444385,314963337.90334845,438904821.14109,True,2.393510825935478,3267.29
14472339,759864808.0347855,314701724.37190056,445163083.662885,True,2.414555590857872,3304.35
14473689,762047582.0553756,314505163.5798102,447542418.4755654,True,2.423004994199388,3320.17923243
14475040,770930498.6388084,314263452.0758496,456667046.5629588,True,2.4531344435583273,3373.52566126
14476390,776078763.4183174,314103204.282941,461975559.1353764,True,2.4707763334984434,3406.92
14477741,767770674.2333257,314316937.45110595,453453736.78221977,True,2.442664020779209,3357.99791156
14479091,772784836.2741183,314151736.78784233,458633099.4862759,True,2.4599094825186563,3388.00520208
14480442,779772804.1841177,313951619.2777859,465821184.90633184,True,2.4837355703974597,3427.85
14481792,783736865.1299236,313764412.10158145,469972453.02834207,True,2.497851365234462,3452.89726176
14483143,779823760.8568993,313771177.0546825,466052583.8022168,True,2.4853263074606606,3428.21667391
14484493,770532704.2861831,313987079.3370029,456545624.9491801,True,2.4540267896156616,3371.54841434
14485844,774527430.6550686,313869282.1725329,460658148.48253566,True,2.4676751585690804,3395.45
14487194,775884983.5249599,313840273.39370024,462044710.13125974,True,2.472228867044233,3400.09001185
14488545,772721055.2156492,313914113.64900464,458806941.56664467,True,2.4615683768830103,3379.685
14489895,777875671.8855606,313774417.9013504,464101253.98421025,True,2.479092072222797,3410.40887383
14491246,780014564.4432024,313715295.14778954,466299269.29541296,True,2.486377223258247,3421.48441159
14492596,777138950.5870043,313798167.0627573,463340783.5242469,True,2.4765566920331383,3404.43199107
14493947,777522191.2581208,313815905.26593214,463706285.9921887,True,2.477637934250774,3407.0922
14495297,755391573.5977211,314406636.42752886,440984937.1701923,True,2.402594239679288,3276.1814
14496647,758252893.7233464,314331828.56441885,443921065.1589275,True,2.4122688980824947,3293.92
14497998,747584730.6293988,314632962.0396763,432951768.5897225,True,2.3760534363056527,3227.34105723
14499348,756483498.7012428,314393002.9235161,442090495.7777267,True,2.4061715485610735,3279.78727831
14500699,769374746.7689786,314043712.00238496,455331034.7665935,True,2.4498969963873556,3358.03
14502049,787000990.3440241,313574789.93551695,473426200.4085071,True,2.509771243108739,3464.92006972
14503400,782992881.8195322,313676375.9325226,469316505.8870095,True,2.49618059215262,3441.33833804
14504750,790156830.2015401,313467702.9971211,476689127.2044191,True,2.520696143962228,3487.54004358
14506101,789848871.9082236,313474579.9162378,476374291.99198586,True,2.5196584428609037,3485.83569671
14507451,786379003.116571,309214931.74032915,477164071.37624186,True,2.5431469259607167,3491.25
14508802,783753317.0149025,309277173.1357066,474476143.87919587,True,2.5341453721545824,3475.7299953
14510152,782019457.5876682,309321831.1630976,472697626.4245705,True,2.528174150033817,3465.09
14511503,786646132.4427421,309194822.0310723,477451310.41166973,True,2.5441762810752655,3493.31787484
14512853,785485755.3570422,309224776.34409636,476260979.01294583,True,2.5401772931771043,3486.36
14514204,788547097.6660463,309144375.0486071,479402722.6174392,True,2.550740564314205,3504.12594077
14515554,790133230.2587183,309099236.0951832,481033994.1635351,True,2.5562445259987854,3513.64
14516905,785967994.5280837,309197475.563361,476770518.96472275,True,2.541961227516628,3491.43
14518255,788056747.0628098,309145624.3655246,478911122.69728523,True,2.549144108638701,3502.96459726
14519605,784167073.2375791,308999488.4782191,475167584.75936,True,2.537761719605092,3479.19158404
14520956,775506949.5102731,308250936.5866146,467256012.9236584,True,2.515829986107327,3435.12798594
14522306,791632512.7136581,307818792.81093836,483813719.9027196,True,2.571748480606501,3530.48482652
14523657,790603849.2837291,307847571.31863,482756277.96509916,True,2.5681665958814213,3523.14582373
14525007,789412148.6778253,307138052.6488641,482274096.0289613,True,2.5702192934729635,3520.3
14526358,782478340.3331017,307167157.8731859,475311182.4599159,True,2.5474023517063253,3480.93331771
14527708,777216928.147162,307255024.7833055,469961903.3638565,True,2.52954993557974,3450.51252709
14529059,762494162.6064955,307285198.367237,455208964.23925847,True,2.481389167646265,3362.79775289
14530409,761343421.949343,307074554.1726658,454268867.7766772,True,2.4793438974472797,3353.9
14531760,759024717.6716694,307084079.2269959,451940638.4446734,True,2.471716279080036,3340.2175
14533110,744131976.3376706,307368152.3566478,436763823.98102283,True,2.4209794366536506,3250.37490431
14534461,734996066.3803284,304953743.59372824,430042322.78660023,True,2.410188698517897,3209.13490703
14535811,727713352.5791377,305163713.8734409,422549638.7056967,True,2.3846654090759256,3162.40076705
14537162,736235611.6554323,304920280.7874819,431315330.8679505,True,2.4145183447753715,3213.4
14538512,741080044.584943,304795180.7773616,436284863.8075815,True,2.4314034188298628,3241.96820192
14539863,736179975.8691461,304936089.7577362,431243886.1114099,True,2.414210716921116,3213.0022
14541213,730241047.8882009,300846641.5422836,429394406.3459173,True,2.4272866871461036,3201.02
14542563,740922721.4028889,300235128.3497167,440687593.05317223,True,2.467808232419276,3267.74
14543914,738260186.9660875,300348606.72528774,437911580.2407998,True,2.458011025972007,3250.84048533
14545264,737379761.6403483,300327137.2162827,437052624.4240656,True,2.45525518764333,3246.5653
14546615,736685553.7316589,300339515.451221,436346038.2804379,True,2.452842585914427,3243.5895
14547965,730177122.841044,300450026.2715437,429727096.56950027,True,2.4302781128104054,3204.71218844
14549316,732372066.0459818,300394355.18484676,431977710.86113507,True,2.43803538050946,3216.4966
14550666,731581644.4799514,300415289.5242304,431166354.955721,True,2.4352343904951104,3211.44708054
14552017,733438579.5833831,300316488.5063752,433122091.0770079,True,2.442218817991452,3224.13
14553367,734425460.2559296,300283390.2293831,434142070.0265464,True,2.445774505525964,3231.81
14554718,739539390.4288906,300142532.38530356,439396858.043587,True,2.463960654131877,3264.47383763
14556068,738002111.8326038,300184744.95761085,437817366.87499297,True,2.4584930587889042,3254.88262151
14557419,734823014.9337424,300263047.6688122,434559967.26493025,True,2.4472642259471318,3237.65375358
14558769,737393281.1773865,300194428.7960088,437198852.3813777,True,2.456385630255875,3252.03079001
14560120,744166007.8684222,299946836.9016849,444219170.9667373,True,2.4809930171470396,3293.44825372
14561470,729671778.2528622,300355820.0172288,429315958.2356335,True,2.4293578803001297,3207.13
14562821,726167508.1770898,300447461.02374005,425720047.1533499,True,2.416953385802489,3183.89098922
14564171,705830590.1010236,300921280.13178635,404909309.96923727,True,2.3455655571846235,3061.21329282
14565521,696708069.242035,301146500.33839804,395561568.903637,True,2.3135187307810146,3004.10022816
14566872,690236196.5160316,301267888.8519728,388968307.66405886,True,2.29110443581054,2965.745
14568222,690338610.1707187,301187284.3107384,389151325.8599802,True,2.292057620395715,2966.94
14569573,700089942.6411052,300925570.7295753,399164371.91152984,True,2.3264554784885205,3024.67242245
14570923,707129247.1180477,300705692.78062505,406423554.3374228,True,2.3515658801774744,3068.39625817
14572274,700606342.680885,300853605.54173654,399752737.13914835,True,2.3287284239765973,3031.36096422
14573624,697415849.2070113,300758229.5277296,396657619.67928183,True,2.3188587401320313,3010.54
14574975,703921887.3871508,300673733.28903234,403248154.0981185,True,2.341148592153486,3051.80045671
14576325,704679141.9586842,300656302.0078959,404022839.9507883,True,2.343802997817015,3055.91066901
14577676,706971960.1633993,297888202.84622276,409083757.3171766,True,2.3732794834052413,3084.77120981
14579026,707903155.9643837,295664902.6379997,412238253.32638395,True,2.394275240815823,3103.49
14580377,710058501.317861,295021595.38937336,415036905.9284876,True,2.4068017813432148,3119.98
14581727,708020242.4974909,294506227.7141144,413514014.78337646,True,2.404092599307565,3110.67671294
14583078,705963017.3843637,294554795.6761471,411408221.70821655,True,2.396712013341469,3098.99370789
14584428,694186086.0338911,294943942.1909593,399242143.84293175,True,2.3536204231800952,3025.97865654
14585779,689531758.7989143,295049186.5661459,394482572.2327684,True,2.337006133871618,2998.91
14587129,693053430.220853,294958281.7583943,398095148.46245867,True,2.349665946279636,3019.91699024
14588480,693617332.1048915,294868083.7733622,398749248.3315294,True,2.3522970788456403,3022.97
14589830,694418097.6565682,294808132.47015184,399609965.1864164,True,2.3554916610954595,3027.86
14591180,694297157.1247053,294814105.40185344,399483051.72285193,True,2.355033712441699,3026.42
14592531,695609578.9832486,294687503.7740505,400922075.2091982,True,2.3604990713030105,3034.2618647
14593881,697482302.986996,294695581.8975931,402786721.0894029,True,2.3667891404947214,3044.41617161
14595232,695983487.468043,294734536.4424626,401248951.0255803,True,2.361391019419644,3035.59476466
14596582,697202578.7463061,294702779.8112866,402499798.9350194,True,2.3657821592071877,3042.50599345
14597933,693682547.9284526,294795773.3752095,398886774.553243,True,2.3530952970806296,3022.48706797
14599283,700289108.382,294608360.15425515,405680748.2277449,True,2.377017094882619,3062.7
14600634,695377256.8616754,294648275.3788154,400728981.4828599,True,2.3600248668269366,3034.16
14601984,696396631.1204985,294621431.3769634,401775199.7435351,True,2.3636998431029626,3039.80147539
14603335,701473788.1809366,294475227.4540021,406998560.7269345,True,2.38211476817862,3071.54758969
14604685,694750695.5511079,294664083.6348426,400086611.9162653,True,2.357771897344862,3030.8
14606036,688041076.4708171,294663932.82079124,393377143.6500258,True,2.3350026923358485,2991.3117
14607386,675474575.9666159,294932160.6037455,380542415.36287034,True,2.2902710053182234,2915.0977733
14608737,675646246.5093949,294215076.6063834,381431169.9030115,True,2.296436519510217,2919.17
14610087,674509413.4255912,294201552.71151745,380307860.7140738,True,2.2926779522710024,2912.47188167
14611438,690041416.0072197,293759161.1427256,396282254.8644941,True,2.3490039027989895,3007.85
14612788,698339537.4298829,293516499.2095838,404823038.22029907,True,2.3792173159275705,3059.13
14614138,696454485.4841455,293563352.526033,402891132.95811254,True,2.3724163097721283,3048.70785485
14615489,696885331.3229005,293547798.2336072,403337533.0892934,True,2.3740097371410527,3050.22050192
14616839,706342635.0920662,293279691.7128959,413062943.3791703,True,2.408426682961517,3105.86551923
14618190,704594944.407096,292673667.36881423,411921277.0382818,True,2.4074422230791166,3099.02492306
14619540,701664289.1833677,292289304.22410935,409374984.9592584,True,2.4005814754185293,3085.5777718
14620891,702681831.847259,292263526.4277407,410418305.41951823,True,2.404274801019313,3090.8798642
14622241,711978059.7690994,292003032.2652105,419975027.5038889,True,2.4382557066135133,3145.0287757
14623592,695132207.9740566,292451449.27125657,402680758.7028,True,2.3769149023067513,3046.71302868
14624942,700108409.3371848,292315383.26014596,407793026.0770388,True,2.395044699765676,3074.13
14626293,703483962.6432588,292192403.34996283,411291559.29329604,True,2.4076052442769584,3094.81438878
14627643,702564055.3312597,292139785.1916326,410424270.1396271,True,2.404890025062503,3090.1091
14628994,711402985.3020241,291907082.4284739,419495902.8735502,True,2.4370871010858037,3144.69
14630344,690777083.3776056,290270708.30521715,400506375.07238835,True,2.379768483739873,3033.42923884
14631695,683091424.7319462,290445259.03618526,392646165.695761,True,2.3518766565469846,2985.29052019
14633045,687934718.9811561,289311336.9534158,398623382.0277403,True,2.3778353320869883,3013.74435949
14634396,685673796.9714909,288850693.7181524,396823103.2533385,True,2.3738000700131283,3003.87619284
14635746,676166645.5377196,288339677.474393,387826968.0633266,True,2.3450350345826716,2950.37578211
14637096,679071068.1405413,287543888.6169585,391527179.5235828,True,2.361625807478531,2970.7
14638447,677366888.0381418,287589321.08398706,389777566.95415485,True,2.3553269832308024,2961.33
14639797,676263270.0220147,287619515.2925948,388643754.72941995,True,2.3512426454583704,2954.75
14641148,676974143.898415,287597544.3887034,389376599.5097117,True,2.3538940338915006,2959.16
14642498,678086286.4088207,287052542.362696,391033744.0461249,True,2.362237522188696,2968.06809339
14643849,677566658.1101321,287063885.0872227,390502773.0229094,True,2.360334034719336,2965.52624457
14645199,676318518.1271094,287111922.4732507,389206595.65385884,True,2.3555918970593077,2957.68
14646550,674862783.5871779,287153775.17291385,387709008.41426396,True,2.3501790397176543,2948.67815089
14647900,672946787.5346576,287172089.81400675,385774697.72065085,True,2.343357211247466,2938.27796029
14649251,674284689.8151227,286528786.8032604,387755903.01186234,True,2.3532877702724777,2949.47
14650601,666967793.6179326,286566187.3547787,380401606.2631538,True,2.3274476300729914,2907.49264825
14651952,660137589.734508,286333997.4526106,373803592.28189737,True,2.305480996345058,2867.81322255
14653302,652968248.5220219,285916006.6406116,367052241.88141036,True,2.2837764705590082,2826.85
14654653,661556208.2540045,285632933.8678528,375923274.3861516,True,2.316106197193883,2878.25995465
14656003,682420207.1510962,285027232.71744955,397392974.4336467,True,2.394228090575424,3007.24
14657354,683911713.3370337,284979733.48031217,398931979.85672164,True,2.3998608777710917,3015.67
14658704,675382275.5213087,280087372.9323828,395294902.58892584,True,2.4113271100027625,2994.34333118
14660054,676818360.35121,280044529.2048316,396773831.1463784,True,2.416824075346132,3003.2278
14661405,653479943.8295051,280595789.8609466,372884153.9685585,True,2.3289014569796174,2860.46640419
14662755,650779640.9068316,277968858.70232093,372810782.2045106,True,2.34119621868778,2843.97
14664106,649913064.6642764,277861961.79725575,372051102.8670207,True,2.3389781762877306,2839.74
14665456,657579138.5996515,277621500.57460195,379957638.02504945,True,2.368617478252366,2886.97210095
14666807,657762801.9167815,277709347.13575494,380053454.7810265,True,2.3685295748984707,2888.59947904
14668157,655421643.2700201,277778388.6713533,377643254.5986669,True,2.3595127266918747,2874.26186703
14669508,655845227.1579899,277450700.4047121,378394526.7532778,True,2.363826172366193,2878.60379955
14670858,657063415.5565058,275578966.5445764,381484449.0119294,True,2.3843017621964346,2885.51
14672209,665766593.6365057,271739652.54526305,394026941.0912426,True,2.4500163572028213,2938.29
14673559,664326630.0210587,271790246.67214495,392536383.3489137,True,2.4442622138035084,2930.19995021
14674910,666578557.6226078,270553418.81988,396025138.8027278,True,2.4637595064595366,2946.61904395
14676260,663352468.0268496,269327240.2448773,394025227.78197235,True,2.4629980518261627,2935.0011833
14677611,661148643.1390475,268874092.21086264,392274550.92818475,True,2.4589525814950823,2922.35621537
14678961,651371661.6160947,269282176.77940977,382089484.8366849,True,2.4189185834964655,2862.17405347
14680312,651398522.2402872,269043926.6607771,382354595.5795101,True,2.4211604786069016,2860.21999602
14681662,642666040.0194156,269249170.7659244,373416869.2534911,True,2.386882151544773,2807.33
14683013,646775737.8124628,269076291.5614138,377699446.251049,True,2.4036890580708894,2831.06165068
14684363,646646366.065162,269082236.1620489,377564129.90311307,True,2.403155166570466,2830.1447912
14685713,633173170.8806767,256509461.2040241,376663709.6766526,True,2.46842033782551,2828.32614544
14687064,623447461.5936904,254181170.84947923,369266290.74421126,True,2.452768076841077,2788.12
14688414,615244406.3317888,254413799.52580512,360830606.8059836,True,2.4182823709976655,2741.745
14689765,619546975.4380381,254064732.89554492,365482242.5424932,True,2.4385398491838535,2766.77288046
14691115,620554061.6749166,252527287.81245086,368026773.8624658,True,2.4573742784415247,2780.5395
14692466,615487852.3418798,251783257.59398493,363704594.74789494,True,2.4445146123829633,2759.76652819
14693816,615236424.4811757,250976474.3219649,364259950.15921074,True,2.451370894994406,2765.17996056
14695167,628581619.8283352,250424108.19064087,378157511.63769424,True,2.5100683171837974,2844.48
14696517,630499161.5854814,250339047.444943,380160114.1405385,True,2.5185809725674013,2858.0
14697868,623117337.9092019,249605254.15208372,373512083.75711817,True,2.496411143370958,2819.24984502
14699218,633813020.2137676,257679549.48113537,376133470.7326323,True,2.4596946924581955,2830.52188027
14700569,627194843.5051696,251433733.37958205,375761110.12558746,True,2.4944737329987148,2829.88
14701919,627431528.2087398,249413499.14900774,378018029.0597321,True,2.515627784179764,2843.07837287
14703270,626979644.6515509,249442417.22539058,377537227.42616034,True,2.5135245706227507,2839.98
14704620,627960476.0299984,249381524.22228223,378578951.8077162,True,2.5180713687124467,2845.15
14705971,623250581.4477676,249062531.82159778,374188049.6261698,True,2.5023859546011473,2820.74
14707321,617982994.8050635,248114192.82987484,369868801.9751886,True,2.4907200501375493,2787.43505302
14708671,619243691.8467515,248061812.40284392,371181879.44390744,True,2.4963281766284964,2794.93299059
14710022,627437233.3475158,247707493.83713663,379729739.5103792,True,2.532976389321693,2842.88787997
14711372,628457049.1781532,247637306.60104233,380819742.5771108,True,2.537812487965042,2851.26585767
14712723,645783034.3965625,246836739.52112356,398946294.8754389,True,2.6162354747085703,2956.165
14714073,643527271.6760641,246950214.8709982,396577056.8050659,True,2.6058988124882974,2940.54830462
14715424,644490204.188958,246908210.91830054,397581993.27065754,True,2.6102420887177926,2946.335455
14716774,640503848.5861458,247086372.79899225,393417475.7871534,True,2.592226521157455,2922.87009504
14718125,613241899.7673793,248187930.9114108,365053968.8559685,True,2.4708771998517216,2757.33
14719475,612147747.4435774,248232344.2080943,363915403.2354831,True,2.466027339815198,2749.19
14720826,609749158.1004664,248005787.28078288,361743370.81968343,True,2.4586085864606506,2736.33530932
14722176,611087071.5901135,248182447.24170697,362904624.34840655,True,2.4622493588153342,2744.37961797
14723527,599535660.7111043,248674562.95881078,350861097.7522935,True,2.4109247587595375,2673.56510043
14724877,605179925.3477466,247608961.83085233,357570963.5168943,True,2.4440954029812527,2706.56031372
14726228,600565028.5315353,246724586.9460472,353840441.585488,True,2.434151520792148,2686.96973612
14727578,596878203.3976823,246219813.5495483,350658389.8481339,True,2.4241680423398133,2669.06376337
14728929,599640752.3319417,245720630.12249184,353920122.2094499,True,2.4403354005441895,2686.01
14730279,593647676.9166429,240785892.15568513,352861784.7609578,True,2.46545871770929,2679.84344763
14731629,595188971.3533897,240716160.61481827,354472810.7385715,True,2.472575874561994,2689.21845907
14732980,585937038.318554,239991210.78352275,345945827.5350314,True,2.441493738064774,2639.22
14734330,570260753.1789368,240752767.38605762,329507985.7928792,True,2.3686571056709753,2540.79
14735681,575003304.7986734,240551998.09927267,334451306.6994007,True,2.39034931882535,2569.76391243
14737031,568033158.3427222,240879764.74271148,327153393.6000107,True,2.3581605493074513,2527.8353
14738382,570468128.093147,240763097.76824847,329705030.3248986,True,2.3694167975952154,2542.63095349
14739732,562600934.2423794,241147687.46917376,321453246.77320564,True,2.3330140137225968,2495.30088441
14741083,554440453.4422382,239834374.57741505,314606078.86482316,True,2.311763917991968,2454.78
14742433,544790411.9389392,239592720.2724116,305197691.66652757,True,2.2738187175283313,2399.01143425
14743784,529798752.1943461,238312338.95580626,291486413.2385398,True,2.2231276589190556,2319.4200235
14745134,521990555.4191421,233199239.14824742,288791316.2708947,True,2.2383887585812694,2303.77601382
14746485,521768625.1234791,232718223.7879052,289050401.3355739,True,2.2420617372836635,2306.62113739
14747835,525448386.02007186,225358806.8742732,300089579.1457986,True,2.3316079513733734,2372.77880008
14749186,524674873.9296171,225409471.8845744,299265402.0450427,True,2.327652292261648,2367.2259582
14750536,522576036.9651201,225483921.78132161,297092115.1837985,True,2.31757560732833,2355.87
