snapped_at,price,market_cap,total_volume
2022-03-02 00:00:00 UTC,1.0024085434135876,557243920.1064154,7014256.644901358
2022-03-03 00:00:00 UTC,0.9977897314785892,555105764.9493783,9391708.705859356
2022-03-04 00:00:00 UTC,0.9904584491625752,551099701.1580971,9408809.571052358
2022-03-05 00:00:00 UTC,1.0008077737838004,559674400.3053815,12837446.357246904
2022-03-06 00:00:00 UTC,1.008040147587162,562707290.7569737,8764354.593810512
2022-03-07 00:00:00 UTC,0.9991799385915225,558913233.745402,6590201.871157234
2022-03-08 00:00:00 UTC,0.9986490296014905,554933633.9317465,10655898.602043008
2022-03-09 00:00:00 UTC,0.9983039361605642,558628635.0354884,7638761.257127583
2022-03-10 00:00:00 UTC,0.9941433875717125,555567934.8386321,26397113.547654122
2022-03-11 00:00:00 UTC,0.9979478370567827,557949856.8712996,18576636.923044834
2022-03-12 00:00:00 UTC,0.9935221176646459,557189042.477253,7618781.271480908
2022-03-13 00:00:00 UTC,0.9981717497136188,558106760.2374477,4752837.60908509
2022-03-14 00:00:00 UTC,0.9994982890181725,558736309.2002854,4629216.274342422
2022-03-15 00:00:00 UTC,0.995698859339742,556673435.3027766,5508066.23827903
2022-03-16 00:00:00 UTC,0.9982285947953159,559467897.1569633,5905474.553325659
2022-03-17 00:00:00 UTC,1.0020411469724713,558479017.8338087,10354441.386108687
2022-03-18 00:00:00 UTC,1.000633154963462,559372266.390985,3107041.436225116
2022-03-19 00:00:00 UTC,0.9998176408858563,560230832.9700152,5324706.87881834
2022-03-20 00:00:00 UTC,0.9986865333537923,558773338.3694072,3870056.7307031667
2022-03-21 00:00:00 UTC,0.9992913382778322,558788241.408064,13472544.991025241
2022-03-22 00:00:00 UTC,0.999249963097355,559075774.5471411,9642249.599662896
2022-03-23 00:00:00 UTC,1.0534270580769984,589054207.1456294,17528359.958474614
2022-03-24 00:00:00 UTC,0.9982209169283524,558175631.855972,9519378.559256466
2022-03-25 00:00:00 UTC,0.9981389966990158,558416273.8153408,7188745.840590884
2022-03-26 00:00:00 UTC,0.981222296676574,557648049.9920106,7236779.12431038
2022-03-27 00:00:00 UTC,0.9966582160630998,557936564.9997256,3254879.333354583
2022-03-28 00:00:00 UTC,1.0048558318960055,561212365.54789,4639673.344931733
2022-03-29 00:00:00 UTC,0.9939382449813398,558072629.301985,10337050.42988817
2022-03-30 00:00:00 UTC,1.0000492569980721,558912264.8209033,5108029.842251603
2022-03-31 00:00:00 UTC,0.9986930117285471,559131420.4919887,20764510.913661595
2022-04-01 00:00:00 UTC,1.0017564740102431,559495381.9722354,7878203.6315262085
2022-04-02 00:00:00 UTC,1.0007258804132024,559637162.2259325,16095041.981721263
2022-04-03 00:00:00 UTC,0.9960575118107959,557458043.0648991,8083500.978803144
2022-04-04 00:00:00 UTC,0.9974492733074042,557124368.1568713,8129889.145113693
2022-04-05 00:00:00 UTC,0.9971073086465972,557574915.1499227,6894281.280062151
2022-04-06 00:00:00 UTC,0.9984788356438544,558591456.1462178,6086762.260681627
2022-04-07 00:00:00 UTC,0.9968857882608329,557439158.3488878,10807807.062296899
2022-04-08 00:00:00 UTC,1.0046218558054858,562473186.6397301,8743547.423126364
2022-04-09 00:00:00 UTC,1.0011888118188108,558236741.7007955,11551832.51436697
2022-04-10 00:00:00 UTC,1.005965851209542,559805750.7636329,3164806.664124566
2022-04-11 00:00:00 UTC,0.9970605348529626,561342029.2245407,6448064.68631495
2022-04-12 00:00:00 UTC,0.9983163690457174,559097133.7866409,11240136.405762233
2022-04-13 00:00:00 UTC,1.0030158135452338,560300498.8844386,4149677.1859195093
2022-04-14 00:00:00 UTC,0.9988572589581559,558556820.683495,13000234.477642758
2022-04-15 00:00:00 UTC,0.9999618668217901,559039188.4711765,16785140.409085758
2022-04-16 00:00:00 UTC,1.0033225211407297,560874808.6933875,12814855.952819284
2022-04-17 00:00:00 UTC,0.9993046697192335,559152233.116584,8732485.180148633
2022-04-18 00:00:00 UTC,1.0032800619970115,560907719.4458151,5649520.6657779375
2022-04-19 00:00:00 UTC,0.9998890927371706,559058683.5776331,7711436.1001110375
2022-04-20 00:00:00 UTC,0.9915893579479678,554126437.1057898,15351809.653967557
2022-04-21 00:00:00 UTC,0.9989198129778458,558855975.3044133,5352159.327226581
2022-04-22 00:00:00 UTC,0.9993545080055198,558642131.5739527,6196325.531872576
2022-04-23 00:00:00 UTC,0.9982812846163683,558492210.494172,8589694.600068623
2022-04-24 00:00:00 UTC,1.0089597190067017,563981968.1592956,6773697.394598844
2022-04-25 00:00:00 UTC,1.0178820152188124,569964334.2942464,7493532.823761325
2022-04-26 00:00:00 UTC,0.9977633637485107,558154670.4957551,6373512.496383845
2022-04-27 00:00:00 UTC,1.0014001376542483,559425030.7914548,6895215.517778777
2022-04-28 00:00:00 UTC,1.0085845509035702,563638588.5056953,4587301.603975643
2022-04-29 00:00:00 UTC,0.9986907288103024,560947514.685033,12934832.827290839
2022-04-30 00:00:00 UTC,1.0002153708834045,559664894.4341186,7698447.523235243
2022-05-01 00:00:00 UTC,0.998643184952972,559718700.6103418,114844285.0282995
2022-05-02 00:00:00 UTC,1.0010806242776806,557654086.933675,17464576.30103025
2022-05-03 00:00:00 UTC,0.9949355220522251,567097023.4064577,22034407.10240126
2022-05-04 00:00:00 UTC,0.9964488124820972,567431498.6036471,7374988.0116069475
2022-05-05 00:00:00 UTC,0.9977212340487452,568151897.7847472,11242715.9245174
2022-05-06 00:00:00 UTC,0.9967304716658963,567493259.1608161,25559492.31323645
2022-05-07 00:00:00 UTC,0.9969316739430629,568022244.1750845,11427123.300983075
2022-05-08 00:00:00 UTC,0.9961757963789524,567829208.3700504,12696733.0529185
2022-05-09 00:00:00 UTC,0.9940503520497861,566070686.8465903,3745452.2480827305
2022-05-10 00:00:00 UTC,0.9873900491013347,563317808.5229532,24002686.81030591
2022-05-11 00:00:00 UTC,0.9962781397582501,536307086.5416834,21069723.98707217
2022-05-12 00:00:00 UTC,0.992039488730577,534322478.4989556,47370624.78504236
2022-05-13 00:00:00 UTC,1.0004151813817577,540348999.2770295,130693170.13581091
2022-05-14 00:00:00 UTC,1.0011051090761371,540808215.383489,34931358.30962834
2022-05-15 00:00:00 UTC,1.0053546721944298,540779892.1118258,13293641.741044123
2022-05-16 00:00:00 UTC,1.000833327174653,540999939.5220991,11974869.104374815
2022-05-17 00:00:00 UTC,1.0013437581499371,539800027.7123903,14616186.218740797
2022-05-18 00:00:00 UTC,1.0021455332535119,540897448.0357873,4594002.582511928
2022-05-19 00:00:00 UTC,1.0004580957631122,539457612.9277949,8772543.223334277
2022-05-20 00:00:00 UTC,1.0028064939521621,540979023.8402592,16199064.061965188
2022-05-21 00:00:00 UTC,1.0011389149435814,538615777.7389218,5023667.2138121165
2022-05-22 00:00:00 UTC,1.002458805105371,540817395.3391846,3057609.7126957746
2022-05-23 00:00:00 UTC,1.0001165210305725,538823267.6736938,2343369.010503842
2022-05-24 00:00:00 UTC,1.0035216210785025,540485346.7769052,5019647.818393254
2022-05-25 00:00:00 UTC,1.000421857347557,538819625.4417729,16573931.160392057
2022-05-26 00:00:00 UTC,1.0001664172189835,538453609.6418515,15340583.73242653
2022-05-27 00:00:00 UTC,1.0013083491782744,539480085.1563205,7610117.568413635
2022-05-28 00:00:00 UTC,1.002349495474781,540472054.011374,10076584.645012707
2022-05-29 00:00:00 UTC,1.0010498858202517,539502719.1666801,2236990.2975689685
2022-05-30 00:00:00 UTC,1.0009440915124737,539524821.2860487,8383754.375129941
2022-05-31 00:00:00 UTC,1.000130230717843,538229767.0417486,12081989.696156524
2022-06-01 00:00:00 UTC,0.9976916505960842,538560322.1334059,5283405.583814547
2022-06-02 00:00:00 UTC,0.9948834655694824,538476370.2569617,6505905.332778037
2022-06-03 00:00:00 UTC,0.9986522038212977,538587732.3333541,11050248.043607606
